objid,ra,dec,u,g,r,i,z,class,redshift,zwarning,RA,DEC,EP_8_FLUX,EP_8_FLUX_ERR,EP_1_FLUX,EP_1_FLUX_ERR,optical_xray_ratio,xray_hardness_ratio,kmeans_cluster,dbscan_cluster,u_g,g_r,r_i,i_z,xray_optical_ratio,cluster
1.6298395207366725,-1.059551976417267,-1.2246609134608544,0.99124126946407,1.309987434615792,1.2727766740008266,1.0116122604869364,0.9995605229437508,QSO,-1.1340079205046003,0.0,-1.0595536107201466,-1.22464541613746,1e-10,-0.5947690345705008,-0.3061503078931066,-0.4182804669583065,2571534726134988.0,-1.0000000006532739,1,-1,-0.31874616515172205,0.03721076061496542,0.2611644135138902,0.01205173754318567,-10.104752207457542,1
-0.2852591509590397,1.053528908279878,0.2434037460507566,-1.2456723869829405,-1.3910689762095143,1e-10,-1.2314549985790544,-1.1500540526112475,QSO,-0.7546457908570054,0.0,1.0535293191022364,0.2434040016596245,3.2684215239714263,1.2520005074680327,2.444005256891735,2.758194697931375,27642358810406.23,0.14431979589506788,0,-1,0.14539658922657384,-1.3910689763095143,1.2314549986790544,-0.08140094596780689,10.514338061853467,2
0.0661196954486132,0.6126399331558042,0.3438882847746453,-2.0018821252038914,-2.213525716190828,1e-10,-2.0100022295466564,-1.8291144780202817,QSO,-1.0954809636630485,0.0,0.6126318699348781,0.3438953745961263,1e-10,-0.0930046570889378,-0.4018665431861082,-0.7110487414076683,369676506810449.4,-1.0000000004976777,0,-1,0.21164359098693675,-2.213525716290828,2.0100022296466564,-0.1808877515263747,0.0,2
-0.1190253718707592,-1.1713337254016036,-0.9921938391427448,0.4358522825995387,0.7303974458792939,1.091336675921808,0.981221524658516,1.1285099614263112,QSO,0.8993081888504456,0.0,-1.1713306916002668,-0.9921956021656596,1e-10,-0.2980829474372103,-0.3772988373868154,-0.5612429991139005,1000053933816616.4,-1.0000000005300838,1,-1,-0.2945451632797552,-0.36093923004251405,0.11011515126329197,-0.14728843676779524,-10.03795875053235,1
-0.0614403866988226,0.6667315479432894,0.7789539234031749,0.2471072985619293,0.6388118940272232,0.6620195315610293,0.7528785864301928,0.7530630511706594,QSO,-0.4398239578613319,0.0,0.666728027862048,0.7789490664889969,1e-10,-0.2000219383615661,-0.214744528393897,-0.2991992680173436,324041364910679.44,-1.0000000009313392,1,1,-0.39170459546529385,-0.02320763753380617,-0.09085905486916346,-0.00018446474046662775,-9.82087080261802,1
-0.8374370730546508,0.0084014742759281,1.0726083617652709,-0.5210300380536748,-1.8894686592964691,1e-10,-2.1314093699323933,-2.0830796430745258,QSO,2.6527548563304504,0.0,0.0084043134695885,1.0726184242291223,0.0339866523733679,0.3920495417272145,0.3435288080085498,1.3322157588763135,194352185512431.7,-0.8199456396356063,0,-1,1.3684386212427944,-1.8894686593964691,2.1314093700323933,-0.04832972685786752,8.53130838943235,2
1.5809530813059711,-1.1608502231491558,-1.157714824064759,0.3000850973943256,0.900638306847183,0.6987136172699208,0.8265092172038769,1.278000098824542,QSO,-0.3943578835969544,0.0,-1.1608525800799905,-1.1577092399953537,0.0340817374231945,3.9865440018592304,-0.09525468970321,1.2380246453208112,228532063401437.7,-2.1142747293669073,1,1,-0.6005532094528574,0.20192468957726228,-0.12779559993395617,-0.451490881620665,-1.3117774811480256,0
-1.2665269272207214,-0.2226779108112302,0.7845090294697881,0.5147448262670248,1.0780440538513618,1.3917946543921071,0.9685739928601984,0.9605141169554432,QSO,0.610240727959789,0.0,-0.2226730216725969,0.7844858359386512,1e-10,-0.4035644713094059,-0.1714715914158286,-0.1827017953457249,881428172443088.6,-1.000000001166374,1,-1,-0.563299227584337,-0.31375060054074533,0.42322066153190874,0.00805987590475521,-10.143575164123023,1
-1.343931811769735,-1.1044882035735697,-1.3692188811417414,-1.1901831248860806,-1.1704450591338649,1e-10,-1.077805816985722,-0.8996864624223753,QSO,-0.5561389984498812,0.0,-1.1044890898895163,-1.3692137903084742,0.6016292100575448,1.0690668080578165,0.4856615151956129,1.2201880292615883,97119483250487.9,0.10665748559101404,0,-1,-0.019738065752215705,-1.1704450592338649,1.077805817085722,-0.17811935456334682,9.779328913785125,2
1.5418566568361904,2.179499626418812,0.0848311049056157,0.8461616673755759,1.306730668235659,1.2156228002234402,1.396399668133581,1.625447701668384,QSO,-0.2514320518548281,0.0,2.179500384525792,0.0848304487822018,1e-10,-0.8359270517655204,-0.3848290223187462,-0.8126178534159041,1702446964486813.0,-1.0000000005197114,1,-1,-0.4605690008600831,0.09110786801221882,-0.18077686791014091,-0.22904803353480285,-10.084798837112384,1
1.6319533360173335,-1.0755302955702253,-1.2540597214609732,-0.0755083084516873,-0.3816826480799633,1e-10,-1.6243624882353422,-1.815487300499932,QSO,-1.355323073809909,0.0,-1.0755293502026608,-1.2540619129039596,0.0125803419997688,0.4015566349472966,-0.3878790632029393,-0.6073927960145001,217070054474796.3,-1.067041752550808,0,-1,0.306174339628276,-0.38168264817996334,1.6243624883353422,0.19112481226458966,8.09969244767471,0
-0.5421901643472845,-1.0038289811456735,-1.0507334621135158,0.3862823690227573,0.4809027349473469,0.7050244146625285,0.9009646870078876,0.9615497824469892,QSO,1.0191013753301932,0.0,-1.0038238030995674,-1.050742330793242,1e-10,-0.819392757545857,-0.3021100077167619,-0.6228850023244701,1228947162727833.2,-1.0000000006620107,1,-1,-0.09462036592458961,-0.2241216797151816,-0.19594027234535905,-0.06058509543910162,-9.84820415666462,1
-0.3888923572133599,0.5363495537436263,1.581182558320547,0.3240662377691638,-0.1332001753472455,0.0783256492440164,0.3338786887812865,0.1277482139018818,QSO,1.5589401798903375,0.0,0.5363486361280235,1.5811810692279278,0.0141148449358317,0.0464542397055876,0.1238065772152488,0.3742316247284786,230249478227005.9,-0.7953204844368533,2,-1,0.4572664131164093,-0.2115258245912619,-0.2555530395372701,0.20613047487940472,-0.7442278920539692,0
0.2715727289702466,0.4179036531388975,0.3767793532338388,-0.3034439729288691,-0.41888020138384,1e-10,-0.6192961297842461,-0.851110116954836,QSO,-1.4111117495638985,0.0,0.4179031481594666,0.3767798942891294,7.862987423135532,1.9653257085456397,6.6619228402233945,2.5918226702711737,13118940773102.623,0.08268998301090971,0,-1,0.11543622845497092,-0.41888020148384003,0.6192961298842461,0.23181398717058987,10.895587581011906,0
-0.6425022341630227,0.7633949152118193,1.3733985627789422,1.1143696454386784,1.2691370217233873,1.2304028706385868,1.1656830264735465,1.080624059619803,QSO,-0.6771093723317627,0.0,0.7633941849414161,1.3733946712623577,1e-10,-0.5378787377415484,-0.3199414938574945,-0.4459755645792543,1002740126839342.0,-1.0000000006251144,1,-1,-0.15476737628470882,0.038734151084800494,0.06471984416504029,0.08505896685374359,-10.090047335705927,1
1.6319531663627274,-1.1108937131193972,-1.266868969851338,1.511469770626104,1.0602902760439972,0.9927327531831291,0.437606779283721,0.1330809827048466,QSO,-1.002482212276234,0.0,-1.1108930778253412,-1.2668866446620732,1e-10,-0.0393643199282078,-0.2664432362614118,-0.1242152641435102,608298538567286.9,-1.000000000750629,1,-1,0.4511794945821068,0.06755752286086802,0.5551259738994081,0.30452579657887435,-9.996832350772475,1
-0.3245982921597372,0.6507126316149702,1.2957338148798452,-0.235441845186936,0.1071139752212539,0.2105597198270626,0.3059074807751527,0.6280836637390288,QSO,-0.1674872982793478,0.0,0.6507153775677506,1.295738072460657,1e-10,-0.6421559962175404,-0.3604477892695746,-0.6078495422550922,1733976547396279.0,-1.0000000005548655,2,0,-0.3425558204081899,-0.10344574460580869,-0.09534776094809008,-0.3221761829638761,-9.323375294057524,1
-0.679724447376294,0.4149889906391978,1.5246056900041645,0.2450181167313134,0.314878066131033,0.5717476905972262,0.6360080607112448,0.7469762452115714,QSO,1.3574633051267442,0.0,0.4149945966991495,1.5246129575441352,1e-10,-0.5168467738843372,-0.3262154253609473,-0.3578496375479196,1460554094863008.8,-1.0000000006130918,1,0,-0.06985994939971957,-0.2568696244661932,-0.06426037011401864,-0.11096818450032653,-9.757204419080436,1
-0.4735484565969261,0.1150523521410018,0.878427072067551,-0.1364427785113225,0.2857608142783984,0.267366042443697,0.2182087620953673,-0.0943293557547448,QSO,-0.7454807682487558,0.0,0.1150521860763642,0.8784251160706817,1e-10,-0.8580218693463948,0.101655615129658,-0.5115605060028652,540491033389198.3,-0.9999999980325731,2,0,-0.42220359278972086,0.018394771834701396,0.049157280348329696,0.3125381178501121,-9.427106247668636,1
1.5698958792688804,-1.14374378259982,0.1284130758410041,0.7810043829774607,0.9972410393389164,1.2705907601213569,1.3748255450515223,1.3534764927172522,QSO,-0.7683566095046266,0.0,-1.1437472209367694,0.128405932861998,1e-10,-0.5042874929168317,-0.3638821702887543,-0.7164146759517839,468272666616583.4,-1.0000000005496286,1,-1,-0.21623665636145573,-0.27334972078244046,-0.10423478493016547,0.02134905233427009,-10.1040056927725,1
-0.0195041432263978,-0.1162047525982613,0.1313117743387398,1.5460375806319713,1.7245385865213103,1.8108407473443415,1.4655028491185942,1.5367620303659482,QSO,-0.89421220968198,0.0,-0.1161990552549529,0.131312124733939,1e-10,-0.7010009065143098,-0.2985954138963728,-0.4294257672685121,1021066571030510.8,-1.0000000006698027,1,-1,-0.17850100588933904,-0.08630216082303122,0.34533789822574734,-0.07125918124735398,-10.257880258381032,1
1.6221040452123274,-1.078051243660722,-1.2142212319833483,-1.4741636849257118,-1.8323784248598955,1e-10,-1.6366067653966143,-1.6647162084147853,QSO,1.296191410809363,0.0,-1.0780510172285127,-1.2142204290428036,1e-10,-0.2018892290633507,-0.2600831420347309,-0.1515252374699537,649974195313239.8,-1.0000000007689849,0,-1,0.35821473993418373,-1.8323784249598956,1.6366067654966143,0.028109443018170976,0.0,2
-0.0842209064766897,-0.1079601068448491,0.1697154895780747,-0.12558940481681,0.2174391368660232,0.3169012289340668,0.15134181137035,0.4488862793464347,QSO,0.4167519588646667,0.0,-0.1079649175181636,0.1697316705361556,1e-10,-0.5585845369233637,-0.3618180727658938,-0.5455680901387795,1019841327862477.6,-1.000000000552764,2,0,-0.3430285416828332,-0.0994620920680436,0.1655594175637168,-0.2975444679760847,-9.500923923375371,1
1.5553935379423405,-1.2308621783825953,-0.8156915695598908,-0.6001892857846441,-0.54057763914518,1e-10,-0.2654860101653677,-0.4469007773462347,QSO,-0.8196861724041699,0.0,-1.2308625410152954,-0.815685205008526,0.1599978726620649,0.3427971064517908,0.3171951979761614,0.613776934831372,172174993906750.62,-0.3294208046731515,2,-1,-0.059611646639464166,-0.54057763924518,0.2654860102653677,0.18141476718086696,9.204114208297998,0
-0.2818157304309535,1.0890915177648417,0.3509285842012533,-0.8945268536228616,-0.5278762502626673,1e-10,-0.7517469482982226,-0.6425325378283708,QSO,-0.2025229918054621,0.0,1.0890925297916287,0.3509304437969728,3.315698674477869,4.641421219935277,0.6706183256508426,1.6257274966409,28282502120843.758,0.6635398912684619,0,-1,-0.3666506033601943,-0.5278762503626673,0.7517469483982226,-0.10921441046985181,10.520575055666626,0
-0.679906413005681,0.1850913843818929,1.3171059672305845,0.7712104170906714,0.8275371047201824,0.9131160991213348,1.116733412462808,1.588454457093142,QSO,0.975670530290642,0.0,0.1850969344676235,1.3170919593094303,1e-10,-0.8693910498307963,-0.3931813920717109,-0.7849534806926668,4325855434566374.5,-1.000000000508671,1,-1,-0.056326687629510985,-0.08557899440115246,-0.20361731334147326,-0.47172104463033393,-9.960525999880613,1
0.0835842873642319,1.2421537055408234,0.8683685372322879,-0.1970364600453985,0.0278073128294058,0.2710793522138384,0.3396250673592184,0.1535671729104375,QSO,0.8550808321740689,0.0,1.2421529381304393,0.8683437070116218,1e-10,-0.4474635192669988,-0.3973113871059708,-0.7064592671347308,1071124249883660.8,-1.0000000005033836,2,0,-0.22484377287480428,-0.2432720393844326,-0.06854571514537999,0.18605789444878088,-9.433096439155197,1
0.8048944267612227,0.6390729871632908,-0.4344535164005861,-1.4780086685075922,-1.3507466875949707,1e-10,-1.3089532079171518,-1.1774083402870927,QSO,-0.2252729328348669,0.0,0.6390735953620931,-0.4344587410526003,0.2971924946529251,1.1932264423853227,0.2827471991935542,1.252349034538358,133868491578739.42,0.02490827169211638,0,-1,-0.12726198091262142,-1.3507466876949707,1.3089532080171518,-0.13154486763005901,9.473037837484307,2
-0.9374440301835204,-1.228806749873059,-0.9845743601056312,-1.0792712767082289,-1.2551825995163617,1e-10,-1.4040113237230576,-1.3516090929222273,QSO,-0.4339779140480929,0.0,-1.2288083017410842,-0.9845717631254892,1e-10,0.285743975067877,-0.036525697169023,0.5941528551164693,660439810409383.9,-1.000000005475597,0,-1,0.17591132280813282,-1.2551825996163617,1.4040113238230576,-0.052402230800830285,0.0,2
-0.3365619956670417,0.3014371157473318,1.0138393103235055,0.4771099195311044,0.3128359855899769,0.5853021858665634,0.5451291293256506,0.7123722990948973,QSO,1.144866370618468,0.0,0.3014405963420615,1.0138450648264956,1e-10,-0.7265938897953509,-0.3805808010926013,-0.6963944243197264,2962340499198008.5,-1.0000000005255125,1,-1,0.1642739339411275,-0.27246620027658647,0.040173056540912744,-0.1672431697692467,-9.76738014603117,1
1.7340142866510833,2.2181838885532663,-0.0531890652905424,-0.0495787467241824,0.1342947713884034,0.056000060207275,-0.0351451285080323,0.2242468003159825,QSO,0.0407308506940526,0.0,2.2181808821275477,-0.0531867898621694,0.575647387726763,-0.2317321818397486,0.0671100156854245,-0.2243747620352783,106810204136676.69,0.7911808861970021,2,-1,-0.1838735181125858,0.0782947111811284,0.0911451887153073,-0.2593919288240148,1.0119680442562873,0
-0.1842260711389517,-1.2790031525904977,-0.9593604432396714,2.9510642208447546,0.7214281352269882,1e-10,-1.2958199375787527,-1.480676633609963,QSO,3.9881410994191246,0.0,-1.2790037480454313,-0.9593807782192736,1e-10,-0.6215243253710422,-0.2056060255550615,0.314445726346018,1060928561428709.0,-1.0000000009727341,2,-1,2.2296360856177664,0.7214281351269882,1.2958199376787527,0.18485669603121035,0.0,0
-0.8692229477778685,-0.280041063334728,0.1196081513214562,0.8067339166573532,1.1034556336876813,1.0992937682863997,0.9453685214737192,1.2043951706446294,QSO,-0.3985216515592405,0.0,-0.2800432578508706,0.1196117803566913,1e-10,-0.9177131435251468,-0.3577768025877062,-0.8152189119460667,2061838830652884.0,-1.0000000005590077,1,1,-0.2967217170303281,0.004161865401281606,0.1539252468126805,-0.25902664917091023,-10.041113766033252,1
-0.1461581886961558,1.889459516480933,-0.9969077738528568,0.8321967462737622,1.152219108676676,1.135722617583138,1.1001633128313912,0.6220241121349803,QSO,-0.2467138360638518,0.0,1.8894606782205965,-0.9969031224185306,1e-10,-0.7686358474404758,-0.3298609001442887,-0.7051347197126705,2125178901721904.8,-1.0000000006063163,1,-1,-0.3200223624029138,0.0164964910935379,0.035559304751746845,0.4781392006964109,-10.055272274717654,1
-0.3917312393698998,0.8020460827339756,0.9240773666384868,0.2899355260895594,0.5477544664530135,0.5808754816085632,0.4262331655433506,0.6394668993610289,QSO,-0.6817156167075791,0.0,0.8020433806850928,0.9240858035776082,0.0930406112417965,-0.2143071912768419,0.7716337632888183,1.640288013159169,203471263698578.6,-0.7847961869060749,1,-1,-0.2578189403634541,-0.03312101515554966,0.15464231606521256,-0.21323373381767824,-0.7954104906830971,0
-0.6797235253692053,0.7440265247910289,1.3853889912298898,-1.3288692378971927,-1.1469875391256217,1e-10,-1.05570013097301,-0.9677950956690816,QSO,-0.1747897818767316,0.0,0.7440228896510127,1.38539572237914,1e-10,-0.7615985492943848,0.1810337759437305,-0.2238195460411011,371148068508325.6,-0.9999999988952337,0,2,-0.181881698771571,-1.1469875392256217,1.05570013107301,-0.08790503530392846,0.0,0
-0.3855071355626121,0.7643304309419822,1.4181806729508524,1.3296220500080076,1.6698161092638086,2.057364273315803,1.4493451690023371,2.099064798780631,QSO,0.4776019319075326,0.0,0.7643387121826101,1.418175916471852,1e-10,0.5312890682057484,-0.3770254123435136,-0.4809532967404351,443318667798073.4,-1.0000000005304683,1,-1,-0.34019405925580104,-0.38754816405199444,0.608019104313466,-0.6497196297782937,-10.313311193923532,1
-1.5272059354702083,0.0404768090049645,1.7893635575844775,0.5532983803327217,-0.2157548020479231,1e-10,-0.1191962256981592,-0.1494830855721024,QSO,1.8777246920870136,0.0,0.0404764615437788,1.789357800732449,1e-10,-0.8934779889912157,-0.3628742517666226,-0.7567079404843096,1093469659409264.4,-1.0000000005511551,2,-1,0.7690531823806448,-0.2157548021479231,0.1191962257981592,0.03028685987394321,0.0,0
-0.5177208288870376,-0.9150869741136872,-0.951059783379228,-0.3159864723587751,-0.172615850618131,1e-10,-0.2230159649817407,-0.0345060464404103,QSO,0.0031893234446141,0.0,-0.915089214493332,-0.9510490298472546,1e-10,1.204956807505203,-0.2349906955509601,0.0089091724408344,988974781353992.4,-1.0000000008510976,2,0,-0.14337062174064408,-0.17261585071813101,0.2230159650817407,-0.1885099185413304,0.0,0
-1.814291424976625,0.347543324767404,-0.964944027694657,-0.3528212669042482,-0.4048673038779799,1e-10,-0.257292609130803,-0.0859895231122905,QSO,-1.173080805610646,0.0,0.3475432108016985,-0.9649327512662152,1e-10,-0.6301359317816432,-0.3690037800195268,-0.7006751904955861,1169258654949706.8,-1.000000000542,2,-1,0.052046036973731724,-0.40486730397797993,0.257292609230803,-0.1713030860185125,0.0,0
0.1763401106248268,2.1965774314736244,-0.9851395622708362,-0.374402070707739,-0.2525386580008133,1e-10,-0.2967107499022288,-0.2138669569632488,QSO,0.1437864743062413,0.0,2.196575157361179,-0.9851306264511872,1e-10,-0.3730681980512707,-0.2569802562584688,-0.4590612026291348,494837815192246.8,-1.00000000077827,2,0,-0.12186341270692569,-0.25253865810081333,0.2967107500022288,-0.08284379293897998,0.0,0
-0.0195044899407107,-0.1832864347203838,-0.0430670759108401,0.1919810503292538,0.2998529304259406,0.4861769363867565,0.3778517739757265,0.4500127926881163,QSO,0.5860384040815712,0.0,-0.1832873485540795,-0.043063396000029,1e-10,-0.507739354218127,-0.2885800293915111,-0.5674231642919157,663514620045276.6,-1.0000000006930487,2,0,-0.10787188009668677,-0.18632400596081594,0.10832516241103002,-0.07216101871238978,-9.686794352620144,1
-0.8374980085633608,-0.1019984398163732,0.7684410844347184,-1.153985456714483,-1.0107226733666688,1e-10,-0.9240191622206704,-0.7236233288594623,QSO,-0.5449689031694388,0.0,-0.1020049912172742,0.7684426114778983,1e-10,0.4356559995701987,0.1789724296463352,1.656644164404965,298844327202236.56,-0.9999999988825093,0,2,-0.14326278334781417,-1.0107226734666688,0.9240191623206704,-0.20039583336120803,0.0,0
-0.4167487214859094,0.0525686233223133,0.6321726209819778,0.6895693398800713,0.5412849440492402,0.7378405611040799,0.6929402835599041,0.8601454121255644,QSO,-0.9508336390284272,0.0,0.0525675117353223,0.6321854063780227,1e-10,-0.4085569630716171,-0.3127972339742759,-0.502286297767345,392831707052928.8,-1.0000000006393919,1,-1,0.14828439583083108,-0.1965556170548397,0.044900277544175804,-0.16720512856566028,-9.867962525896868,1
0.3035971159982937,0.0144885806014098,-0.101947392066819,1.025942431501679,0.9679037357038393,1.2194184247421809,1.2060359848126712,0.8626164736492544,QSO,0.8997017115776377,0.0,0.014485098663296,-0.1019418621868296,1e-10,0.1059988265043693,-0.2050307220810646,1.0844255037666313,879812306554282.9,-1.0000000009754637,1,-1,0.05803869579783971,-0.2515146890383416,0.013382439929509715,0.34341951116341674,-10.0861527526864,1
-0.0195640018548012,0.0021127716213879,0.3752960342891001,0.8598598844139063,0.6450877708624492,0.7651690576390202,0.8577889462094275,0.6117128811445826,QSO,1.2269665709297202,0.0,0.0021096308992809,0.3752956412270598,1e-10,-0.8596059134075905,-0.2803603954413323,-0.4858711563855105,1893748411888022.5,-1.0000000007133676,1,-1,0.2147721135514571,-0.12008128677657104,-0.09261988857040726,0.24607606506484492,-9.88375739945205,1
0.292840792659208,0.5467172259375275,0.2601140005628167,0.133809930705148,0.013908842250414,0.1929809479595414,0.3140825520534854,0.5030497675973156,QSO,1.2204213819276204,0.0,0.5467161372010934,0.2601085164978895,1e-10,-0.7406816598696869,-0.2595307259851712,-0.5379483571957145,803053263394587.2,-1.0000000007706218,2,0,0.11990108845473399,-0.1790721057091274,-0.12110160409394399,-0.18896721554383017,-9.285514435409526,1
-0.1189650264650267,-1.187625522484222,-0.976959511359336,-0.5438925030511266,-0.5619050578993904,1e-10,-0.3928044969350983,-0.37866495710934,QSO,-1.350505057409768,0.0,-1.1876249279616793,-0.9769553739835524,0.2671559688074139,-0.2076764426555588,0.5277657847151831,0.5562038961103415,148226230742465.28,-0.32784335659819247,2,-1,0.018012554848263806,-0.5619050579993904,0.3928044970350983,-0.014139539825758274,9.426764881648872,0
0.0815286562083349,0.7402933466877478,0.0263177363436427,0.7871385764375669,0.3419092270861218,0.3423456323343995,0.6163493971551627,1.1674473499944538,QSO,1.7424948666694633,0.0,0.7402925774065892,0.0263193214898648,1e-10,-0.3596313119284303,-0.2494002807855102,-0.4011975488986877,473240331911405.7,-1.0000000008019239,1,-1,0.4452293493514451,-0.00043640524827770477,-0.27400376482076316,-0.5510979528392911,-9.53446479148428,1
0.2791845483868513,0.3678424861897619,0.2098909218143386,-2.664078681047118,-3.032558450437353,1e-10,-2.826757837374538,-2.724047564921676,QSO,-1.0545431053849377,0.0,0.3678434962632994,0.2098908528329289,0.0548924818053775,-0.2377047369188112,-0.2697369814479152,-0.5086200457447707,177929576540872.38,-1.5109973203568967,0,-1,0.36847976939023486,-3.032558450537353,2.826757837474538,-0.10271027245286168,8.73951286659897,2
1.759453397430929,2.054044929654954,0.3494429642071031,1.0522942746630315,1.520444959342654,1.5729236856430862,1.2383605099232995,1.480336430646691,QSO,-0.0809068890499229,0.0,2.054050454234461,0.3494418757628584,1e-10,-0.0821225348701248,-0.3206673150579428,-0.3901270805985097,391719440062279.4,-1.0000000006236993,1,-1,-0.4681506846796224,-0.052478726300432266,0.33456317571978667,-0.24197592072339158,-10.196707652243065,1
0.020679973804012,0.6229084003095066,0.5646458593173626,1.5044095213900135,1.2980694300787718,1.2577130750071692,1.189447555425022,1.831417947495957,QSO,-0.6103342452366867,0.0,0.6229048045573744,0.5646135825185343,1e-10,-0.1104735877904393,-0.2069458752435582,0.3540799272314534,1054852100298431.0,-1.0000000009664363,1,-1,0.20634009131124165,0.04035635507160262,0.06826551958214733,-0.6419703920709352,-10.09958157580416,1
1.5809534132388965,-1.0922291388752945,-1.151125489072159,-0.0392958233876745,0.2726633321874938,0.2873045037710607,0.1292636199919813,0.4799925832328859,QSO,0.2781643433040971,0.0,-1.092223909252777,-1.151131728606809,1e-10,-0.4197267610474328,-0.3241628321754206,-0.4090157221580378,978175073296115.6,-1.000000000616974,2,0,-0.3119591555751683,-0.014641171583566925,0.1580408837790794,-0.35072896324090463,-9.45834243402393,1
-0.9375648979970652,-1.2331968372407216,-1.018633656660885,0.5634405431912803,1.0659588099596864,1.1202748830960192,1.1157711002607629,0.9915931664868546,QSO,-0.4548075723537413,0.0,-1.2332007458139036,-1.0186272677589636,1e-10,1.1466604675383425,-0.2822090341917379,0.3721999460785137,692923916059841.2,-1.0000000007086947,1,1,-0.502518266768406,-0.0543160731363328,0.00450378283525632,0.12417793377390829,-10.049324599066917,1
